1327		2109
1897		10885
2010		9492
3099		5129
3273		2184
1422		6392
894		6070
2919		7274
3019		2323
157		10344
496		7661
1119		12820
2384		13141
2697		8130
3124		8830
2139		13093
1135		5098
552		5271
523		598
1359		12620
1045		8026
2863		9005
1826		5639
1482		7612
1646		14525
1258		11362
2834		4242
2401		10589
377		10506
2600		14493
1665		9850
2529		9043
410		8662
993		9176
1217		1895
1746		7234
1017		7828
3589		62
1732		13259
1309		5923
1807		2714
119		9472
1964		11246
2870		12728
240		12496
478		11449
2560		2031
2306		7995
1811		12455
2927		12297
811		13191
1269		7037
1114		13063
2954		1074
1174		3442
1593		13371
1899		12842
2261		2309
2729		8098
1060		11478
1046		8668
3175		5485
994		4115
1663		7086
718		3404
260		6726
3254		9300
341		3040
1906		14267
273		3461
99		1134
2311		10102
1643		2690
3094		1651
3318		10184
2455		10097
2959		6807
1022		4220
2674		3573
3344		7500
101		9621
292		1098
3366		9971
1567		5296
2194		12434
248		6063
3247		11573
3452		3745
3271		9346
2702		11528
2671		6990
3525		11756
3653		11463
3310		12856
590		8232
3469		13718
1703		9498
27		10453
2510		9233
205		1821
1639		13304
982		13461
748		9209
277		13967
3173		4515
1259		12141
2108		13910
1343		9173
2138		9130
3244		4005
1104		1795
575		11015
2440		10322
3428		11882
893		13128
2944		531
2056		12350
2061		2161
3548		1165
3025		10796
2241		198
1999		13891
2689		8622
155		1643
1095		7131
2509		9330
593		8383
2975		1087
2973		269
153		355
1479		4023
2771		6186
3018		11935
896		10406
991		5942
1459		7744
1767		4800
1035		11238
1170		2921
1071		6687
275		14230
1423		4011
3588		12929
557		8606
2264		8331
1187		4548
1244		13804
2191		9591
1268		4435
589		2202
1722		4650
2990		14144
2432		14170
2439		1699
2348		5411
396		6877
30		14147
701		1070
291		7404
492		2666
2105		13100
2935		2627
3088		7073
1091		6246
1957		11243
1302		4672
3702		1677
2581		13963
3676		9491
2896		12125
3422		12862
2622		1303
1392		4361
1036		13061
3259		11757
2402		7839
23		7283
538		2377
2135		2212
1621		5400
2347		85
3375		11303
1194		12647
158		13131
2014		13783
405		1155
2227		13546
2808		1726
691		6494
2777		10073
1069		2380
2462		14322
673		10080
3628		10647
2228		6430
2312		6506
1236		13175
1555		7203
238		252
754		5958
164		3237
3202		5148
1515		6293
3048		7827
1679		9687
2737		3261
833		11894
3584		583
1990		3407
2813		14273
445		13228
1895		5574
3346		7878
777		2685
1731		4488
1213		7041
3260		4633
2295		13565
2805		6408
3051		2114
1003		3226
24		5522
2450		12221
171		10969
3001		3284
2699		8270
2903		6149
2055		4414
342		11091
500		7301
2815		1968
1687		3132
838		2002
3634		5982
1248		5995
547		14036
354		4869
2799		10380
3024		4204
1794		2313
280		7926
631		335
2144		12648
1063		7478
1547		3085
1867		9885
1959		12935
212		5754
3200		12819
2433		1092
936		7314
2181		4369
3402		845
2286		12288
2618		2460
2475		54
3549		10236
2362		6686
809		9965
2490		11842
1188		5384
231		9922
2772		11510
3113		3776
2641		8913
2222		14658
2215		12448
381		13972
2862		1604
314		9271
294		5707
3425		11335
3608		404
1954		177
518		12357
1772		5538
2538		3104
1657		4996
421		13153
2513		13673
3388		14351
786		5334
2987		2446
903		858
3101		6969
1930		2515
1683		6768
2744		6341
201		10909
70		13582
2639		5298
1221		10437
2962		12023
2435		10131
1084		4612
1267		6396
208		5569
2415		6833
2925		12905
2921		4199
237		2535
2204		13346
256		47
2476		6065
779		1605
219		11113
1085		1159
3348		5684
2734		3109
2738		5849
1670		12602
1446		10271
3620		5096
1546		9856
2407		4530
837		8289
615		4644
2197		3580
241		4263
331		9873
1261		2056
2422		12878
1824		3821
2293		11784
1601		769
2287		7666
2887		11774
488		496
2819		11597
1886		10330
1922		6225
1837		732
308		11227
1861		1400
2032		1344
2507		3980
2301		2048
696		2880
2878		5651
2186		10699
3164		13454
2626		11148
1910		10387
2713		3316
536		8937
180		13291
2669		1470
980		7841
255		4892
1296		592
1376		6167
1963		12608
1955		9097
3488		14432
737		11111
2334		5130
1520		9188
661		8609
901		13665
2170		12537
1538		10266
1196		11966
217		3907
1381		3363
3701		9793
3157		2948
1164		11110
2062		1999
3370		11891
799		4813
2137		10358
762		6981
969		2328
1009		6083
1675		1308
2485		7358
1595		2360
1002		9153
2890		11681
494		12468
2335		11665
543		13429
3203		2242
2321		14441
423		101
667		13772
190		7078
2520		4136
2216		10716
3390		3353
891		3051
1589		4783
483		3083
3131		1622
2189		13532
2953		6637
2037		14586
2825		1327
909		2822
3038		13889
1290		5228
2160		759
2661		8037
2851		6233
2579		12227
1756		7401
372		14166
173		9513
2403		9376
2548		9690
1442		11532
3182		6351
2254		7794
1525		5572
1390		13595
1485		13251
1851		8379
319		5686
1337		3436
2078		11879
1409		1226
2099		4545
172		12402
915		6836
2565		11526
2795		13094
1220		4952
1644		8147
1563		14683
3057		9234
592		10704
1611		8078
1093		7790
1610		8919
2707		7293
720		11381
1976		10090
1817		1115
286		9131
2524		8981
2097		10098
733		204
2125		3287
1324		13867
2915		2686
3184		9751
2176		11380
3263		11933
376		9180
2487		1112
3361		6909
1081		12111
326		1488
1460		5913
2873		10656
118		5738
2691		13575
424		7342
668		14318
886		8428
44		10436
2712		12742
1579		10960
2005		7065
1227		6903
709		6549
1397		10543
2721		5675
2725		3034
3421		4385
3484		10356
3218		1228
2688		11016
2573		12332
2133		5999
1322		13069
1240		14294
1669		2416
2054		12985
3489		7613
498		6535
435		7025
1619		14601
2060		12033
1856		8573
808		2275
1438		1042
2002		6706
1821		4735
207		5297
525		3288
3441		11976
1762		3144
1030		3924
1801		14627
3552		10144
3293		6776
710		13243
2586		12652
1354		3357
836		5744
986		5557
816		9940
2146		7461
1173		4828
3547		862
764		89
3517		1836
1635		1064
1921		6644
2567		6198
2743		5532
2752		13321
2377		3122
338		2285
1477		4196
1199		4753
529		10246
2719		10052
1522		869
2126		1990
3606		13499
3174		10207
1202		3767
955		7291
108		9794
1275		4154
3223		6148
239		10011
1416		2752
2570		8579
3398		8236
841		10871
1439		1855
2050		1429
2250		8516
146		210
554		1733
3215		9421
3283		12025
3690		7891
2098		3028
347		7972
297		5142
2298		7381
278		9858
1507		9028
3624		4193
1425		11776
2907		10286
102		14264
524		11598
3322		7325
3619		3120
110		6141
2163		5008
2991		3246
2242		12453
2876		4452
2344		14207
50		10617
2408		1472
2523		13289
2317		3957
1672		7609
2338		1826
206		7538
2136		14077
2558		11509
1200		11313
2255		10876
2035		4335
2358		2705
3386		7284
1126		1805
2610		2243
88		9529
2080		8148
2865		1935
1434		10594
3313		5385
3609		7671
1160		9179
3238		5325
805		1116
1893		2742
1162		8276
2764		4183
161		7013
3162		9563
2016		14134
1449		11614
3544		6436
2183		13765
1383		11731
2232		645
1124		9291
1458		7742
33		2226
925		8450
2382		10715
1744		6843
1426		299
2726		11413
2368		5379
2695		11361
1650		13459
2333		13442
2978		14022
2406		12011
2842		13201
645		10450
3262		6863
2053		11229
564		8488
2310		14393
126		9560
766		11918
1033		9852
2354		11093
3505		11593
2735		10736
3448		4097
1504		9006
3514		12813
1272		5260
2184		12409
3276		4155
3576		953
815		7015
1494		8742
2792		12859
1412		8382
3190		11584
2430		7312
2913		6582
1405		1243
122		7786
1336		5437
2034		6813
3056		1267
2479		1611
2393		31
2836		8360
1557		965
382		2910
1410		5773
2315		5996
336		12621
3279		6899
358		11074
732		3187
3269		7250
2961		12656
94		9000
1295		8916
1055		14453
3236		8936
1007		10868
115		13925
2092		10701
13		4188
2474		4120
1678		14008
2123		7659
2496		4031
183		2914
175		5858
2489		6451
1455		13991
2984		8065
1313		7855
1967		435
1682		5933
3698		8517
3026		10277
388		12989
2607		5133
67		2420
2838		12880
2040		8692
3166		8315
877		6096
567		3115
2472		5966
49		9031
1334		1309
1550		5236
594		4189
1865		5654
2905		10875
783		6306
3679		7294
2021		12036
1092		11366
1365		10457
2967		5492
1411		1192
785		5945
1681		1478
1136		10803
2775		1085
1958		4570
194		5166
187		2890
386		6191
3251		11439
150		12095
1518		1552
1421		6604
2326		3982
1934		6419
1605		9851
436		566
2770		13540
2791		7376
1214		900
353		10887
2997		7066
2355		10079
1970		13098
3079		1408
2680		8518
3638		1631
2405		12389
3451		3922
1394		2452
3111		9735
1841		8150
2269		7451
2419		13707
2506		2681
3471		10627
2802		12463
2598		4556
3264		5178
3114		9171
3364		8247
3275		11957
131		4257
2786		8664
1127		11531
3431		1290
728		6804
990		10378
3420		13114
510		509
2448		9107
3697		7630
3007		14452
2698		8896
2785		6177
626		11523
2178		8918
1306		1943
2514		12950
3317		2544
3299		6718
181		11963
1471		1627
852		7907
394		8173
781		5474
2420		10328
2906		12421
96		1569
168		12753
3107		807
177		103
1995		5608
967		8296
2745		1490
2793		4717
550		3039
371		5535
2646		11374
407		5806
35		13848
3648		12566
1517		4818
957		1178
2780		13055
3145		12369
3426		2788
2857		5048
1815		690
3704		7960
760		11365
1206		13821
2920		9672
792		13002
1288		9568
2717		1543
3381		1933
2750		6192
442		8970
1445		6099
3255		8731
2711		13553
2238		9553
148		5343
3031		2486
1734		3260
1552		119
1483		12044
3559		7577
1355		433
514		4486
814		8599
2549		1993
465		12970
751		8105
409		4081
2272		12577
484		13081
93		419
3307		10680
1283		7970
464		12121
1424		1146
2850		12464
1750		196
3540		12973
532		8474
2203		4670
2073		395
555		14680
2727		1379
2594		4177
2103		40
1914		5981
491		6274
1476		4793
1986		11863
2141		5954
753		13519
2940		7438
2052		5780
185		6045
375		897
1391		6982
139		12180
1604		9049
2045		6880
1568		1571
1018		5414
66		11818
2265		11081
708		1813
3324		5134
2486		9222
2929		5664
1917		8638
2692		8726
1513		7185
605		11343
1831		3043
2928		3530
3073		13432
729		1840
1241		10454
165		2088
3119		13469
233		422
998		12417
981		12454
2709		6861
265		14647
1373		10469
272		4402
3156		8535
304		2254
2441		873
3268		5905
880		2907
666		8800
853		9634
196		2995
2572		13082
520		1918
38		4843
3252		1947
3110		9449
1839		2552
2653		2311
1759		13052
1633		7267
1464		674
1079		11682
528		4406
541		7582
1608		181
3221		2126
562		11251
1658		5727
943		3780
1489		6028
1103		6943
1175		8389
503		3313
2492		911
1004		10746
3617		9534
2898		6851
621		5679
447		6673
1562		11030
3126		9446
2345		11052
3270		2429
3462		10218
3028		479
22		8632
1089		6477
1713		14051
2647		1938
1869		1483
1527		3514
1447		8368
387		8992
3020		6789
2024		10756
2193		12415
636		13884
225		2278
68		13581
3479		12366
1253		12723
1863		11554
3180		1173
2101		3718
927		8168
563		4067
1655		7864
3315		10532
1192		12751
2569		2917
3222		9774
2159		6372
303		10689
1915		6262
480		11803
1582		14232
1693		6991
3211		7522
1511		4041
1806		9625
1454		11045
2877		8161
98		7176
660		651
3058		5590
1623		10022
674		298
2325		2333
3067		2594
950		1122
369		7515
2330		8117
3404		8722
2817		4742
719		5587
3106		8479
384		8277
467		6619
318		14491
530		14157
2294		10195
3298		10751
192		11008
1318		14568
90		5024
1000		1313
2656		7601
1353		2362
830		4899
234		14332
3032		14092
1569		284
3551		427
3016		11907
2284		2181
1627		2618
574		14217
3580		2939
3374		970
1628		7810
1398		11981
1791		7039
1388		4646
1242		1767
3127		3164
3093		10058
3297		10065
3177		12435
2469		713
831		7787
3683		8920
3694		3911
1496		5163
2086		4665
3578		10728
2300		12965
3400		6283
1524		3036
1281		13354
2893		10014
1814		13203
513		7521
3467		12851
2322		3506
3475		4861
3528		10357
100		7268
1597		881
2470		374
2985		2869
2812		13726
3359		12224
3129		5010
2733		4903
1564		10327
1600		4782
2979		191
1978		6700
193		5566
3267		4940
1843		1208
317		2574
2288		283
640		3770
3409		10258
3287		1088
551		3448
850		1572
517		1118
1556		10300
3705		13120
79		3940
3367		4961
3454		5861
1993		14530
473		5678
1367		8447
923		4401
1456		2851
1064		12491
2111		12222
2076		7145
1631		13086
1198		10295
2205		5768
3377		1194
3427		10259
1620		13271
905		4881
3161		1440
39		6290
704		16
3015		5154
2279		513
1279		3290
3147		1120
2051		3071
3034		10724
3597		8884
714		10949
1844		3838
1371		4093
3345		10147
2162		8316
823		10423
888		4557
2824		4756
664		34
2664		11046
3371		14413
746		10369
2864		11446
2270		8399
3325		38
2023		3571
3647		765
3061		4290
3006		2099
416		11723
3068		8001
3258		639
1232		1294
2442		10856
2318		5065
400		5083
457		1522
1332		3318
2107		919
3440		14556
428		5417
1575		14684
2343		11309
1651		11688
3033		14278
548		390
1083		1323
2253		6838
2090		4462
1163		9467
62		10315
160		218
1685		9329
438		5337
2134		4760
1676		7594
2352		12781
65		7554
1973		677
316		4998
2292		10319
3132		2401
1927		207
1366		12257
2650		3492
1901		2979
3224		11031
251		2423
913		12203
3150		5902
288		4768
1943		5370
3393		13749
296		7638
2599		9877
1250		87
2262		2518
3541		12007
2550		2153
1177		11568
3347		1295
34		13785
3445		4029
2564		5886
328		9121
1280		10819
1463		4359
2341		8248
1166		13983
1012		5316
2157		8209
3424		7402
3553		6635
2665		3781
2761		12959
1784		14395
3468		8551
2237		6303
1487		728
3556		3962
1894		13503
2835		5434
672		13558
1042		8369
511		10198
349		2367
3029		11549
48		12034
2568		7264
1113		3324
408		1312
2121		10190
630		11402
2007		271
2044		10806
2992		4854
176		4073
3144		5766
2263		5554
2666		4190
1689		11025
1776		11534
953		1044
2951		5042
1503		5950
2026		11347
1356		2451
3291		10055
1386		803
1951		10368
3010		11294
924		2730
2095		3020
698		3373
364		1107
1096		424
114		10374
2190		14335
1305		3862
1721		13694
1625		11896
3391		4718
1284		8782
301		6097
1585		5059
1715		10294
2012		7118
3206		7901
2547		2635
242		12915
1190		5202
1845		3731
3326		3752
213		8200
468		206
1577		865
2676		9192
1486		9908
2796		4997
1140		5586
2966		3787
3352		1187
17		13481
3614		2691
2855		12923
2378		2151
900		13409
3104		10421
125		7454
495		10335
2590		12378
398		541
1357		11272
15		9999
2534		12050
2846		11955
3052		14192
1946		4993
337		3732
2767		5283
312		14476
2989		6791
2229		8424
3040		11426
3012		9978
3178		12134
